,Classifier,State,County,Year,Mean AQI,Mean O3,Is California,Mean max
0,Des Moines,Iowa,Polk,2011,36.52558139534884,0.030376972093023258,False,0.03890232558139535
0,Des Moines,Iowa,Polk,2012,43.53488372093023,0.03482457674418605,False,0.04397209302325582
0,Des Moines,Iowa,Polk,2013,37.64883720930233,0.03244427209302325,False,0.04027209302325582
0,Des Moines,Iowa,Polk,2014,35.318604651162794,0.029597153488372094,False,0.037630232558139534
0,Des Moines,Iowa,Polk,2015,37.06046511627907,0.03157843953488372,False,0.03953023255813954
0,Des Moines,Iowa,Polk,2016,36.467441860465115,0.03141820930232558,False,0.038855813953488375
0,Des Moines,Iowa,Polk,2017,33.520604395604394,0.029097453296703293,False,0.0358489010989011
0,Des Moines,Iowa,Polk,2018,33.061281337047355,0.028291728412256262,False,0.03496239554317549
0,Des Moines,Iowa,Polk,2019,31.968055555555555,0.0279732875,False,0.03433194444444445
0,Des Moines,Iowa,Polk,2020,34.16700610997963,0.030289806517311613,False,0.03675967413441955
0,Santa Clarita,California,Los Angeles,1990,81.19505494505495,0.02945792582417583,True,0.057659340659340655
0,Santa Clarita,California,Los Angeles,1991,83.77134986225896,0.03104761157024793,True,0.05885399449035813
0,Santa Clarita,California,Los Angeles,1992,86.43250688705234,0.031622787878787875,True,0.059625344352617064
0,Santa Clarita,California,Los Angeles,1993,73.22191780821917,0.029682895890410958,True,0.054180821917808215
0,Santa Clarita,California,Los Angeles,1994,83.60164835164835,0.03172133241758242,True,0.057934065934065936
0,Santa Clarita,California,Los Angeles,1995,67.13698630136986,0.028134709589041094,True,0.05113972602739726
0,Santa Clarita,California,Los Angeles,1996,63.57103825136612,0.029603357923497272,True,0.04951912568306011
0,Santa Clarita,California,Los Angeles,1997,62.934065934065934,0.0321030989010989,True,0.0513901098901099
0,Santa Clarita,California,Los Angeles,1998,56.27272727272727,0.03008249147727273,True,0.047105113636363646
0,Santa Clarita,California,Los Angeles,1999,51.558904109589044,0.0287210602739726,True,0.04549041095890412
0,Santa Clarita,California,Los Angeles,2000,53.5595567867036,0.028257476454293634,True,0.045529085872576175
0,Santa Clarita,California,Los Angeles,2001,56.45738636363637,0.02850036079545454,True,0.04753409090909091
0,Santa Clarita,California,Los Angeles,2002,75.82692307692308,0.03366982692307692,True,0.0569532967032967
0,Santa Clarita,California,Los Angeles,2003,76.77808219178083,0.0344748301369863,True,0.05733972602739726
0,Santa Clarita,California,Los Angeles,2004,73.39775910364146,0.03363507282913165,True,0.056033613445378154
